iso3_country,original_inventory_sector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
AFG,cement,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,,tonnes,annual,2023-10-12 17:27:08.706985,
AFG,cement,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,24000.0,tonnes,annual,2023-10-12 17:27:08.706959,
AFG,cement,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,24000.0,tonnes,annual,2023-10-12 17:27:08.707026,
AFG,cement,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,24000.0,tonnes,annual,2023-10-12 17:27:08.707041,
AFG,cement,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,,tonnes,annual,2023-10-12 17:27:08.707006,
AFG,cement,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,,tonnes,annual,2023-10-12 17:27:08.916063,
AFG,cement,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,24000.0,tonnes,annual,2023-10-12 17:27:08.91605,
AFG,cement,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,24000.0,tonnes,annual,2023-10-12 17:27:08.91608,
AFG,cement,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,24000.0,tonnes,annual,2023-10-12 17:27:08.916088,
AFG,cement,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,,tonnes,annual,2023-10-12 17:27:08.916072,
AFG,cement,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,,tonnes,annual,2023-10-12 17:27:09.124541,
AFG,cement,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,24000.0,tonnes,annual,2023-10-12 17:27:09.124524,
AFG,cement,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,24000.0,tonnes,annual,2023-10-12 17:27:09.124564,
AFG,cement,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,24000.0,tonnes,annual,2023-10-12 17:27:09.124572,
AFG,cement,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,,tonnes,annual,2023-10-12 17:27:09.124554,
AFG,cement,2023-01-01 00:00:00,2023-12-31 00:00:00,ch4,,tonnes,annual,2023-10-12 17:27:09.366327,
AFG,cement,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,6000.0,tonnes,annual,2023-10-12 17:27:09.366312,
AFG,cement,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,6000.0,tonnes,annual,2023-10-12 17:27:09.366345,
AFG,cement,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_20yr,6000.0,tonnes,annual,2023-10-12 17:27:09.366357,
AFG,cement,2023-01-01 00:00:00,2023-12-31 00:00:00,n2o,,tonnes,annual,2023-10-12 17:27:09.366336,
AGO,cement,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,,tonnes,annual,2023-10-12 17:27:07.573209,
AGO,cement,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,2277396.0,tonnes,annual,2023-10-12 17:27:07.573195,
AGO,cement,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,2277396.0,tonnes,annual,2023-10-12 17:27:07.573234,
AGO,cement,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,2277396.0,tonnes,annual,2023-10-12 17:27:07.573242,
AGO,cement,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,,tonnes,annual,2023-10-12 17:27:07.573224,
AGO,cement,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,,tonnes,annual,2023-10-12 17:27:07.760248,
AGO,cement,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,1990308.0,tonnes,annual,2023-10-12 17:27:07.760229,
AGO,cement,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,1990308.0,tonnes,annual,2023-10-12 17:27:07.760276,
AGO,cement,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,1990308.0,tonnes,annual,2023-10-12 17:27:07.760287,
AGO,cement,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,,tonnes,annual,2023-10-12 17:27:07.760262,
AGO,cement,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,,tonnes,annual,2023-10-12 17:27:08.010737,
AGO,cement,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,1517088.0,tonnes,annual,2023-10-12 17:27:08.010715,
AGO,cement,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,1517088.0,tonnes,annual,2023-10-12 17:27:08.010767,
AGO,cement,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,1517088.0,tonnes,annual,2023-10-12 17:27:08.010779,
AGO,cement,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,,tonnes,annual,2023-10-12 17:27:08.010752,
AGO,cement,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,,tonnes,annual,2023-10-12 17:27:08.26637,
AGO,cement,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,1754088.0,tonnes,annual,2023-10-12 17:27:08.266352,
AGO,cement,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,1754088.0,tonnes,annual,2023-10-12 17:27:08.266397,
AGO,cement,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,1754088.0,tonnes,annual,2023-10-12 17:27:08.266409,
AGO,cement,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,,tonnes,annual,2023-10-12 17:27:08.266384,
AGO,cement,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,,tonnes,annual,2023-10-12 17:27:08.519818,
AGO,cement,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,1681140.0,tonnes,annual,2023-10-12 17:27:08.519799,
AGO,cement,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,1681140.0,tonnes,annual,2023-10-12 17:27:08.519844,
AGO,cement,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,1681140.0,tonnes,annual,2023-10-12 17:27:08.519855,
AGO,cement,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,,tonnes,annual,2023-10-12 17:27:08.519831,
AGO,cement,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,,tonnes,annual,2023-10-12 17:27:08.708179,
AGO,cement,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,1817208.0,tonnes,annual,2023-10-12 17:27:08.708158,
AGO,cement,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,1817208.0,tonnes,annual,2023-10-12 17:27:08.708205,
AGO,cement,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,1817208.0,tonnes,annual,2023-10-12 17:27:08.708217,
AGO,cement,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,,tonnes,annual,2023-10-12 17:27:08.708192,
AGO,cement,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,,tonnes,annual,2023-10-12 17:27:08.916655,
AGO,cement,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,1817208.0,tonnes,annual,2023-10-12 17:27:08.916641,
AGO,cement,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,1817208.0,tonnes,annual,2023-10-12 17:27:08.916672,
AGO,cement,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,1817208.0,tonnes,annual,2023-10-12 17:27:08.91668,
AGO,cement,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,,tonnes,annual,2023-10-12 17:27:08.916663,
AGO,cement,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,,tonnes,annual,2023-10-12 17:27:09.125263,
AGO,cement,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,1817208.0,tonnes,annual,2023-10-12 17:27:09.125246,
AGO,cement,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,1817208.0,tonnes,annual,2023-10-12 17:27:09.125287,
AGO,cement,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,1817208.0,tonnes,annual,2023-10-12 17:27:09.125295,
AGO,cement,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,,tonnes,annual,2023-10-12 17:27:09.125276,
AGO,cement,2023-01-01 00:00:00,2023-12-31 00:00:00,ch4,,tonnes,annual,2023-10-12 17:27:09.366911,
AGO,cement,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,454302.0,tonnes,annual,2023-10-12 17:27:09.366897,
AGO,cement,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,454302.0,tonnes,annual,2023-10-12 17:27:09.366928,
AGO,cement,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_20yr,454302.0,tonnes,annual,2023-10-12 17:27:09.366935,
AGO,cement,2023-01-01 00:00:00,2023-12-31 00:00:00,n2o,,tonnes,annual,2023-10-12 17:27:09.366919,
AIA,cement,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,,tonnes,annual,2023-10-12 17:27:07.573835,
AIA,cement,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,,tonnes,annual,2023-10-12 17:27:07.573823,
AIA,cement,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,,tonnes,annual,2023-10-12 17:27:07.573866,
AIA,cement,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,,tonnes,annual,2023-10-12 17:27:07.573875,
AIA,cement,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,,tonnes,annual,2023-10-12 17:27:07.573856,
