iso3_country,original_inventory_sector,start_time,end_time,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
ABW,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,79486.19916900869,tonnes,annual,2023-10-10 21:31:23.057537,
ABW,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,79486.19916900869,tonnes,annual,2023-10-10 21:31:23.057545,
ABW,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.057528,
ABW,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.058218,
ABW,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,42358.60896308911,tonnes,annual,2023-10-10 21:31:23.058204,
ABW,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,42358.60896308911,tonnes,annual,2023-10-10 21:31:23.058237,
ABW,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_20yr,42358.60896308911,tonnes,annual,2023-10-10 21:31:23.058245,
ABW,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.058227,
AFG,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.058908,
AFG,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,,tonnes,annual,2023-10-10 21:31:23.058896,
AFG,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,,tonnes,annual,2023-10-10 21:31:23.05893,
AFG,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,,tonnes,annual,2023-10-10 21:31:23.058939,
AFG,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.058917,
AFG,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.059624,
AFG,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,,tonnes,annual,2023-10-10 21:31:23.059613,
AFG,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,,tonnes,annual,2023-10-10 21:31:23.059643,
AFG,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,,tonnes,annual,2023-10-10 21:31:23.059651,
AFG,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.059633,
AFG,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.060344,
AFG,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,,tonnes,annual,2023-10-10 21:31:23.060333,
AFG,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,,tonnes,annual,2023-10-10 21:31:23.060363,
AFG,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,,tonnes,annual,2023-10-10 21:31:23.060371,
AFG,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.060353,
AFG,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.061052,
AFG,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,,tonnes,annual,2023-10-10 21:31:23.06104,
AFG,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,,tonnes,annual,2023-10-10 21:31:23.06107,
AFG,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,,tonnes,annual,2023-10-10 21:31:23.061078,
AFG,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.06106,
AFG,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.061731,
AFG,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,,tonnes,annual,2023-10-10 21:31:23.061719,
AFG,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,,tonnes,annual,2023-10-10 21:31:23.061748,
AFG,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,,tonnes,annual,2023-10-10 21:31:23.061757,
AFG,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.061739,
AFG,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.062424,
AFG,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,,tonnes,annual,2023-10-10 21:31:23.062413,
AFG,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,,tonnes,annual,2023-10-10 21:31:23.062442,
AFG,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,,tonnes,annual,2023-10-10 21:31:23.062451,
AFG,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.062433,
AFG,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.063142,
AFG,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,,tonnes,annual,2023-10-10 21:31:23.06313,
AFG,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,,tonnes,annual,2023-10-10 21:31:23.063161,
AFG,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,,tonnes,annual,2023-10-10 21:31:23.06317,
AFG,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.063152,
AFG,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.06382,
AFG,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,,tonnes,annual,2023-10-10 21:31:23.063809,
AFG,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,,tonnes,annual,2023-10-10 21:31:23.063839,
AFG,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,,tonnes,annual,2023-10-10 21:31:23.063848,
AFG,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.063829,
AFG,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.064535,
AFG,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,,tonnes,annual,2023-10-10 21:31:23.064523,
AFG,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,,tonnes,annual,2023-10-10 21:31:23.064553,
AFG,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_20yr,,tonnes,annual,2023-10-10 21:31:23.064562,
AFG,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.064544,
AGO,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.065246,
AGO,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,329896.42050543317,tonnes,annual,2023-10-10 21:31:23.065228,
AGO,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,329896.42050543317,tonnes,annual,2023-10-10 21:31:23.065265,
AGO,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,329896.42050543317,tonnes,annual,2023-10-10 21:31:23.065273,
AGO,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.065255,
AGO,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.065931,
AGO,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,337428.1050883863,tonnes,annual,2023-10-10 21:31:23.065917,
AGO,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,337428.1050883863,tonnes,annual,2023-10-10 21:31:23.065949,
AGO,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,337428.1050883863,tonnes,annual,2023-10-10 21:31:23.065957,
AGO,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.06594,
AGO,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.066612,
AGO,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,373260.06518431753,tonnes,annual,2023-10-10 21:31:23.066598,
AGO,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,373260.06518431753,tonnes,annual,2023-10-10 21:31:23.06663,
AGO,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,373260.06518431753,tonnes,annual,2023-10-10 21:31:23.066638,
AGO,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.066621,
AGO,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.068039,
AGO,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,315033.8987695191,tonnes,annual,2023-10-10 21:31:23.068024,
AGO,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,315033.8987695191,tonnes,annual,2023-10-10 21:31:23.068058,
AGO,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,315033.8987695191,tonnes,annual,2023-10-10 21:31:23.068066,
AGO,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.068048,
AGO,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.06874,
AGO,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,370846.1718520617,tonnes,annual,2023-10-10 21:31:23.068726,
AGO,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,370846.1718520617,tonnes,annual,2023-10-10 21:31:23.068758,
AGO,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,370846.1718520617,tonnes,annual,2023-10-10 21:31:23.068766,
AGO,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.068749,
AGO,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.069427,
AGO,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,368781.5570292742,tonnes,annual,2023-10-10 21:31:23.069412,
AGO,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,368781.5570292742,tonnes,annual,2023-10-10 21:31:23.069445,
AGO,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,368781.5570292742,tonnes,annual,2023-10-10 21:31:23.069453,
AGO,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.069435,
AGO,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.070127,
AGO,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,497291.6693148048,tonnes,annual,2023-10-10 21:31:23.070112,
AGO,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_100yr,497291.6693148048,tonnes,annual,2023-10-10 21:31:23.070147,
AGO,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,co2e_20yr,497291.6693148048,tonnes,annual,2023-10-10 21:31:23.070161,
AGO,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.070135,
AGO,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.070846,
AGO,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,co2,477655.38717345445,tonnes,annual,2023-10-10 21:31:23.070831,
AGO,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_100yr,477655.38717345445,tonnes,annual,2023-10-10 21:31:23.070865,
AGO,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,co2e_20yr,477655.38717345445,tonnes,annual,2023-10-10 21:31:23.070873,
AGO,domestic-shipping,2022-01-01 00:00:00,2022-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.070855,
AGO,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.071528,
AGO,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,co2,259121.66139448993,tonnes,annual,2023-10-10 21:31:23.071514,
AGO,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_100yr,259121.66139448993,tonnes,annual,2023-10-10 21:31:23.071546,
AGO,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,co2e_20yr,259121.66139448993,tonnes,annual,2023-10-10 21:31:23.071554,
AGO,domestic-shipping,2023-01-01 00:00:00,2023-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.071537,
AIA,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.072262,
AIA,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,co2,2033.4580923397093,tonnes,annual,2023-10-10 21:31:23.072248,
AIA,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_100yr,2033.4580923397093,tonnes,annual,2023-10-10 21:31:23.07228,
AIA,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,co2e_20yr,2033.4580923397093,tonnes,annual,2023-10-10 21:31:23.072288,
AIA,domestic-shipping,2015-01-01 00:00:00,2015-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.072271,
AIA,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.072945,
AIA,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,co2,2058.9242286632275,tonnes,annual,2023-10-10 21:31:23.072931,
AIA,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_100yr,2058.9242286632275,tonnes,annual,2023-10-10 21:31:23.072974,
AIA,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,co2e_20yr,2058.9242286632275,tonnes,annual,2023-10-10 21:31:23.072983,
AIA,domestic-shipping,2016-01-01 00:00:00,2016-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.072954,
AIA,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.073638,
AIA,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,co2,1595.2868153912857,tonnes,annual,2023-10-10 21:31:23.073624,
AIA,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_100yr,1595.2868153912857,tonnes,annual,2023-10-10 21:31:23.073657,
AIA,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,co2e_20yr,1595.2868153912857,tonnes,annual,2023-10-10 21:31:23.073666,
AIA,domestic-shipping,2017-01-01 00:00:00,2017-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.073647,
AIA,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.074349,
AIA,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,co2,1708.6554314809391,tonnes,annual,2023-10-10 21:31:23.074334,
AIA,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_100yr,1708.6554314809391,tonnes,annual,2023-10-10 21:31:23.074367,
AIA,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,co2e_20yr,1708.6554314809391,tonnes,annual,2023-10-10 21:31:23.074376,
AIA,domestic-shipping,2018-01-01 00:00:00,2018-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.074358,
AIA,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.075045,
AIA,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,co2,3472.353722154647,tonnes,annual,2023-10-10 21:31:23.075028,
AIA,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_100yr,3472.353722154647,tonnes,annual,2023-10-10 21:31:23.075065,
AIA,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,co2e_20yr,3472.353722154647,tonnes,annual,2023-10-10 21:31:23.075072,
AIA,domestic-shipping,2019-01-01 00:00:00,2019-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.075055,
AIA,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.075721,
AIA,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,co2,1216.6531116760077,tonnes,annual,2023-10-10 21:31:23.075707,
AIA,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_100yr,1216.6531116760077,tonnes,annual,2023-10-10 21:31:23.075739,
AIA,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,co2e_20yr,1216.6531116760077,tonnes,annual,2023-10-10 21:31:23.075747,
AIA,domestic-shipping,2020-01-01 00:00:00,2020-12-31 00:00:00,n2o,,tonnes,annual,2023-10-10 21:31:23.07573,
AIA,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,ch4,,tonnes,annual,2023-10-10 21:31:23.076398,
AIA,domestic-shipping,2021-01-01 00:00:00,2021-12-31 00:00:00,co2,1137.873806422284,tonnes,annual,2023-10-10 21:31:23.076384,
